measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,WHO region,Both,All ages,Diabetes mellitus,Number,2018,1518397.2062355683,1590161.6369938347,1432706.320513041
Deaths,East Asia,Both,All ages,Diabetes mellitus type 1,Number,2020,4639.408279535702,5659.2806786788215,3893.5189053292183
Deaths,East Asia,Both,All ages,Diabetes mellitus type 2,Number,2020,183429.41930487205,211469.26900674036,158566.85336871757
Deaths,Commonwealth,Both,All ages,Asthma,Number,2018,265914.21194316726,388126.9262901218,194745.55920187387
Deaths,Central Sub-Saharan Africa,Both,All ages,COVID-19,Number,2018,0.0,0.0,0.0
Deaths,Health System Grouping Levels,Both,All ages,COVID-19,Number,2021,7877387.039871887,8391762.52296357,7498077.411036618
Deaths,Oceania,Both,All ages,Diabetes mellitus type 2,Number,2020,7165.640963817329,8594.77631697412,6106.0675429581925
Deaths,South Asia,Both,All ages,Diabetes mellitus type 1,Number,2020,15217.851903307606,18460.558899212076,11430.052400647
Deaths,G20,Both,All ages,Stroke,Number,2020,5191238.51979304,5645432.3459191285,4647888.615981895
Deaths,South Asia,Both,All ages,Measles,Number,2018,17058.14011128039,37602.399676805195,5730.386475899971
Deaths,South Asia,Both,All ages,Stroke,Number,2018,1021027.0296852064,1100826.0090061768,947581.1612882975
Deaths,European Union,Both,All ages,Rheumatoid arthritis,Number,2018,3296.7347257976107,3550.7209099423058,2875.284107099595
Deaths,Eastern Sub-Saharan Africa,Both,All ages,Acute hepatitis,Number,2018,8750.748172040425,11109.25894221848,7047.9230798561575
Deaths,Eastern Sub-Saharan Africa,Both,All ages,Acute hepatitis A,Number,2018,2283.349447387054,5427.031062179643,1102.463691190348
Deaths,Eastern Sub-Saharan Africa,Both,All ages,Acute hepatitis B,Number,2018,5267.252836903938,7269.275418345725,3126.667655876436
Deaths,Eastern Sub-Saharan Africa,Both,All ages,Acute hepatitis C,Number,2018,789.8736570583625,2214.2438935800296,124.34984197502202
Deaths,Eastern Sub-Saharan Africa,Both,All ages,Acute hepatitis E,Number,2018,410.272230691065,885.2205429058351,145.80559963598304
Deaths,WHO region,Both,All ages,Diabetes mellitus,Number,2019,1574495.0883663094,1658813.4541669472,1474764.7537678948
Deaths,Eastern Europe,Both,All ages,Stroke,Number,2019,432305.316694282,452945.9999360188,401052.98844260734
Deaths,Eastern Sub-Saharan Africa,Both,All ages,Diabetes mellitus,Number,2018,56522.49947207474,64459.519748107,50153.75662011693
Deaths,Central Sub-Saharan Africa,Both,All ages,Acute hepatitis,Number,2021,650.4327009542607,963.0628083510722,343.9113484722038
Deaths,Central Sub-Saharan Africa,Both,All ages,Acute hepatitis A,Number,2021,140.52722260925339,297.71015737687236,35.89054122178133
Deaths,Central Sub-Saharan Africa,Both,All ages,Acute hepatitis B,Number,2021,442.5200287723636,699.3427275426635,231.5095922739276
Deaths,Central Sub-Saharan Africa,Both,All ages,Acute hepatitis C,Number,2021,49.929390953964685,145.4903995378294,12.181136545130922
Deaths,Central Sub-Saharan Africa,Both,All ages,Acute hepatitis E,Number,2021,17.456058618679503,42.48683075452849,4.784544442894404
Deaths,Andean Latin America,Both,All ages,Acute hepatitis,Number,2020,33.80363709379284,41.96520870172176,27.253985089145147
Deaths,Andean Latin America,Both,All ages,Acute hepatitis A,Number,2020,20.31667657877278,24.939839415589375,16.01948025509694
Deaths,Andean Latin America,Both,All ages,Acute hepatitis B,Number,2020,10.183386045327769,13.281774506078074,7.423701685908861
Deaths,Andean Latin America,Both,All ages,Acute hepatitis C,Number,2020,2.6489754455204975,3.8292545323418246,1.9086569471794668
Deaths,Andean Latin America,Both,All ages,Acute hepatitis E,Number,2020,0.6545990241717692,1.0909449646612253,0.3979209734351899
Deaths,WHO region,Both,All ages,Acute hepatitis,Number,2021,71813.0817223585,92869.57676503148,58015.077949132065
Deaths,WHO region,Both,All ages,Acute hepatitis A,Number,2021,26891.292260958282,42441.41979660662,18378.60558858484
Deaths,WHO region,Both,All ages,Acute hepatitis B,Number,2021,36006.80696243145,44597.80398981254,26227.37856517627
Deaths,WHO region,Both,All ages,Asthma,Number,2021,435098.6345524258,554475.4546959862,356764.9059700421
Deaths,South Asia,Both,All ages,Acute hepatitis B,Number,2019,15425.788358537447,21692.233977657575,8580.791931999047
Deaths,South Asia,Both,All ages,Acute hepatitis C,Number,2019,3619.8894602311448,6590.420178567806,728.0341367468192
Deaths,South Asia,Both,All ages,Acute hepatitis E,Number,2019,2100.5184134958085,4156.136600006813,920.8567076278536
Deaths,Eastern Europe,Both,All ages,Rheumatoid arthritis,Number,2020,1271.0678644503323,1337.3524739248242,1197.4538426331894
Deaths,North Africa and Middle East,Both,All ages,Diabetes mellitus,Number,2021,115700.95122697431,129680.47406296112,102326.49646442702
Deaths,Central Asia,Both,All ages,Diabetes mellitus,Number,2020,13911.351488388538,15147.925667303643,12713.909106623
Deaths,G20,Both,All ages,Asthma,Number,2019,291374.1432501304,403583.8484871792,229766.9864957936
Deaths,Southern Latin America,Both,All ages,Stroke,Number,2020,37501.68926011393,39704.601072315796,34092.444016923364
Deaths,WHO region,Both,All ages,Acute hepatitis C,Number,2021,5471.467660111944,9106.462663527656,2462.7202233860394
Deaths,WHO region,Both,All ages,Acute hepatitis E,Number,2021,3443.5148388568446,5839.021921338244,1884.202959885604
Deaths,Andean Latin America,Both,All ages,Acute hepatitis,Number,2019,35.695633801044146,43.27474026301242,29.185688378130713
Deaths,Andean Latin America,Both,All ages,Acute hepatitis A,Number,2019,21.69284789785736,26.20255859747704,17.452594824446997
Deaths,Andean Latin America,Both,All ages,Acute hepatitis B,Number,2019,10.583771401483466,13.798113431950151,7.81586537726874
Deaths,Andean Latin America,Both,All ages,Acute hepatitis C,Number,2019,2.7443068400016943,3.928520533707421,2.0187316022901265
Deaths,Andean Latin America,Both,All ages,Acute hepatitis E,Number,2019,0.6747076617016712,1.1000642522346127,0.4065516557661455
Deaths,Central Sub-Saharan Africa,Both,All ages,Acute hepatitis,Number,2019,722.5023113844505,1073.5305849363606,390.83073211154283
Deaths,Central Sub-Saharan Africa,Both,All ages,Acute hepatitis A,Number,2019,170.29786626025668,355.1941040687766,44.49888147854098
Deaths,Central Sub-Saharan Africa,Both,All ages,Acute hepatitis B,Number,2019,477.5671302462335,768.9715319115136,250.19526317379163
Deaths,Central Sub-Saharan Africa,Both,All ages,Acute hepatitis C,Number,2019,55.70820590717083,169.6427997503979,13.547292261822088
Deaths,Central Sub-Saharan Africa,Both,All ages,Acute hepatitis E,Number,2019,18.929108970789883,44.18163568872111,5.080081750420435
Deaths,Central Europe,Both,All ages,Tuberculosis,Number,2019,2236.005372930264,2334.8509991672076,2139.4664896492
Deaths,South Asia,Both,All ages,Diabetes mellitus type 2,Number,2018,372772.16026925895,401996.4890646371,344035.8505720741
Deaths,Southern Sub-Saharan Africa,Both,All ages,Measles,Number,2019,660.2230536395878,1509.561473973088,214.02897186936806
Deaths,Southern Sub-Saharan Africa,Both,All ages,Malaria,Number,2019,3441.876029623127,6929.887686178667,1426.0240631833506
Deaths,Tropical Latin America,Both,All ages,Acute hepatitis C,Number,2021,13.638475984860529,15.556764883822245,11.983214893697449
Deaths,Tropical Latin America,Both,All ages,Acute hepatitis E,Number,2021,5.07287430825833,6.439961508128469,3.7827538479163088
Deaths,Eastern Sub-Saharan Africa,Both,All ages,COVID-19,Number,2021,477545.3386051739,514926.64802950167,429049.41421553
Deaths,Southern Sub-Saharan Africa,Both,All ages,Diabetes mellitus,Number,2021,39536.10197141528,42447.240224746645,36909.68008671555
Deaths,Commonwealth,Both,All ages,Asthma,Number,2017,261269.68656582016,381988.07897167443,190289.49966276693
Deaths,G20,Both,All ages,Acute hepatitis,Number,2017,48264.48751750686,60454.02918330285,40221.88218448308
Deaths,G20,Both,All ages,Acute hepatitis A,Number,2017,25871.691467383884,38170.33486153851,18448.34649761168
Deaths,G20,Both,All ages,Acute hepatitis B,Number,2017,17277.16378922546,22425.32938863837,10918.78427010849
Deaths,G20,Both,All ages,Acute hepatitis C,Number,2017,2878.9333246159927,4674.2459826414415,1157.469939480662
Deaths,G20,Both,All ages,Acute hepatitis E,Number,2017,2236.698936281607,4098.724217575049,1223.712582527399
Deaths,High-income Asia Pacific,Both,All ages,Measles,Number,2020,0.03740258982991693,0.05969506214811735,0.020668097944839814
Deaths,High-income Asia Pacific,Both,All ages,Malaria,Number,2020,1.7909015825284316,2.1780892140339674,1.4906225880499795
Deaths,Commonwealth,Both,All ages,COVID-19,Number,2017,0.0,0.0,0.0
Deaths,European Union,Both,All ages,Asthma,Number,2019,6151.096582542313,6608.771637525962,5327.185296953345
Deaths,Health System Grouping Levels,Both,All ages,Measles,Number,2018,99811.85127296933,207537.4671921176,35623.21435436879
Deaths,Health System Grouping Levels,Both,All ages,Malaria,Number,2018,672580.0256243766,1339380.8583416045,262348.72132279794
Deaths,Southeast Asia,Both,All ages,Acute hepatitis,Number,2019,6736.165661671109,8063.250289983327,5757.0000522183855
Deaths,Southeast Asia,Both,All ages,Acute hepatitis A,Number,2019,2527.282559775615,4057.426443957354,1583.676079242305
Deaths,Southeast Asia,Both,All ages,Acute hepatitis B,Number,2019,3063.382336534729,4516.765472930807,1820.807968899179
Deaths,Southeast Asia,Both,All ages,Acute hepatitis C,Number,2019,644.0615918028717,1064.9875143419906,340.9400162908828
Deaths,Southeast Asia,Both,All ages,Acute hepatitis E,Number,2019,501.4391735578929,924.5737460651935,264.62374204567936
Deaths,Southeast Asia,Both,All ages,Acute hepatitis,Number,2020,6692.619504542118,8011.72522205469,5594.6720320272825
Deaths,Southeast Asia,Both,All ages,Acute hepatitis A,Number,2020,2466.3547359673885,3908.042342242404,1542.4543411919528
Deaths,Southeast Asia,Both,All ages,Acute hepatitis B,Number,2020,3082.6807409569587,4535.892044495616,1792.4519343826294
Deaths,Southeast Asia,Both,All ages,Acute hepatitis C,Number,2020,634.6994003658016,1105.0120231516246,319.4912214363286
Deaths,Southeast Asia,Both,All ages,Acute hepatitis E,Number,2020,508.8846272519714,951.4897051955198,262.9744081934125
Deaths,European Union,Both,All ages,Asthma,Number,2018,6110.540080072909,6554.520534514569,5297.166204522857
Deaths,Eastern Europe,Both,All ages,Measles,Number,2020,0.18655934008046743,0.2487042734946786,0.124304203201131
Deaths,Eastern Europe,Both,All ages,Malaria,Number,2020,0.0,0.0,0.0
Deaths,High-income,Both,All ages,Measles,Number,2019,10.677723192006217,12.65050369283057,8.087955112796053
Deaths,High-income,Both,All ages,Stroke,Number,2019,764323.1689246026,827144.1206253793,639858.7726711758
Deaths,Andean Latin America,Both,All ages,Asthma,Number,2019,504.12767388566533,623.2361416695214,405.16910780053547
Deaths,WHO region,Both,All ages,Stroke,Number,2020,7123793.505555893,7653280.263316037,6470832.62365
Deaths,High-income Asia Pacific,Both,All ages,Measles,Number,2019,0.6312403711668781,0.7499686603432824,0.4875742871338712
Deaths,High-income Asia Pacific,Both,All ages,Malaria,Number,2019,1.8945445299227672,2.3019733199089694,1.580135430584618
Deaths,Western Europe,Both,All ages,Asthma,Number,2021,6740.730540291812,7304.264825827355,5747.57587654928
Deaths,Commonwealth,Both,All ages,Diabetes mellitus,Number,2018,536945.7623955443,572674.9484924411,502195.5421995469
Deaths,Andean Latin America,Both,All ages,COVID-19,Number,2021,183711.24402122063,192201.12476470444,173714.98245440517
Deaths,Southern Sub-Saharan Africa,Both,All ages,Acute hepatitis A,Number,2019,138.27470028825232,230.51344956822243,79.55115535620654
Deaths,Southern Sub-Saharan Africa,Both,All ages,Acute hepatitis B,Number,2019,266.7962146891663,404.98010936695226,185.21790105585785
Deaths,Southern Sub-Saharan Africa,Both,All ages,Acute hepatitis C,Number,2019,59.081850396828145,110.44972086432158,26.390429803429424
Deaths,Southern Sub-Saharan Africa,Both,All ages,Acute hepatitis E,Number,2019,71.71629279679935,120.90066248900388,27.537186220497716
Deaths,Health System Grouping Levels,Both,All ages,COVID-19,Number,2019,0.0,0.0,0.0
Deaths,G20,Both,All ages,Acute hepatitis,Number,2021,37283.76060375737,50396.88938918123,29361.995532732777
Deaths,G20,Both,All ages,Acute hepatitis A,Number,2021,16313.44449986654,28061.632289440855,10575.572680702904
Deaths,G20,Both,All ages,Acute hepatitis B,Number,2021,16238.278824256351,21363.8674895566,10259.178124759062
Deaths,G20,Both,All ages,Acute hepatitis C,Number,2021,2607.1163045228673,4165.080048098163,1235.7615475018304
Deaths,G20,Both,All ages,Acute hepatitis E,Number,2021,2124.9209751116064,3768.102685244769,1151.9345356933602
Deaths,WHO region,Both,All ages,Stroke,Number,2019,7010982.529410112,7494220.435731848,6395269.439055283
Deaths,High-income,Both,All ages,Measles,Number,2020,1.0008404960732769,1.2618297819602735,0.7400817126302114
Deaths,High-income,Both,All ages,Stroke,Number,2020,764020.415619379,828301.7234227554,637770.680082076
Deaths,Southern Latin America,Both,All ages,Measles,Number,2020,0.0052004216297554025,0.014802308377557107,0.0014809200186016158
Deaths,Southern Latin America,Both,All ages,Malaria,Number,2020,0.0,0.0,0.0
Deaths,Health System Grouping Levels,Both,All ages,Diabetes mellitus,Number,2019,1588137.6539846524,1672689.1251922746,1487751.2124185278
Deaths,Andean Latin America,Both,All ages,Measles,Number,2020,0.0017975268595235901,0.009169020239461817,3.117854090778491e-05
Deaths,Andean Latin America,Both,All ages,Malaria,Number,2020,10.939932863009808,20.702154311418873,4.4345856108804105
Deaths,G20,Both,All ages,Diabetes mellitus,Number,2020,1032899.1493958012,1093837.6009000156,959141.7475176244
Deaths,Andean Latin America,Both,All ages,Rheumatoid arthritis,Number,2020,333.52364586405275,400.9368890510698,275.8401298378932
Deaths,Andean Latin America,Both,All ages,Diabetes mellitus type 1,Number,2020,176.77375047543322,221.14978449187524,129.08334302781097
Deaths,Andean Latin America,Both,All ages,Diabetes mellitus type 2,Number,2020,13915.327601038956,16210.439408174869,12090.60207708381
Deaths,European Union,Both,All ages,Stroke,Number,2021,448100.2115670375,481287.22729931783,386590.52234907536
Deaths,G20,Both,All ages,Diabetes mellitus,Number,2019,1011204.8556523453,1068008.2372724572,942758.7628842398
Deaths,Oceania,Both,All ages,Diabetes mellitus,Number,2020,7272.879822081349,8730.91059587967,6203.153778235794
Deaths,Eastern Europe,Both,All ages,COVID-19,Number,2020,217700.3484302789,252343.6606910353,188023.75014583644
Deaths,High-income,Both,All ages,Acute hepatitis,Number,2020,393.94452733991955,420.888584218843,346.91176742223496
Deaths,High-income,Both,All ages,Acute hepatitis A,Number,2020,149.3791447847651,166.0495433940123,131.68633196142517
Deaths,High-income,Both,All ages,Acute hepatitis B,Number,2020,181.5997893966911,195.64086890770608,161.32222946015247
Deaths,High-income,Both,All ages,Acute hepatitis C,Number,2020,25.71172398132389,28.70548345145578,22.3844240416368
Deaths,High-income,Both,All ages,Acute hepatitis E,Number,2020,37.25386917713944,43.12172438475082,29.606998166964573
Deaths,High-income,Both,All ages,Measles,Number,2021,0.6713491045028348,0.8806410561510268,0.4573287072966237
Deaths,High-income,Both,All ages,Stroke,Number,2021,771561.8244027962,838248.8270088956,642706.1151334287
Deaths,Central Latin America,Both,All ages,Tuberculosis,Number,2020,6056.012627502321,6725.8115274832535,5546.06174641306
Deaths,Eastern Europe,Both,All ages,Acute hepatitis,Number,2019,87.38308298403707,99.80018244451489,71.14916366697373
Deaths,Eastern Europe,Both,All ages,Acute hepatitis A,Number,2019,8.892754426085329,10.632179764617824,7.489872203134737
Deaths,Eastern Europe,Both,All ages,Acute hepatitis B,Number,2019,68.5684259869825,78.03110232180425,55.29103545842845
Deaths,Eastern Europe,Both,All ages,Acute hepatitis C,Number,2019,6.707232238183553,8.317377521331759,5.358631217498587
Deaths,Eastern Europe,Both,All ages,Acute hepatitis E,Number,2019,3.2146703327857002,3.8572501174416343,2.4438610193629065
Deaths,Southern Sub-Saharan Africa,Both,All ages,Asthma,Number,2020,7643.339176778093,8414.107486370962,6931.705658597875
Deaths,Tropical Latin America,Both,All ages,Diabetes mellitus,Number,2020,67977.6922005113,71098.5027535191,62128.50701368049
Deaths,Commonwealth,Both,All ages,Acute hepatitis A,Number,2020,21540.784519242825,35417.827918942785,13939.01770814927
Deaths,Commonwealth,Both,All ages,Acute hepatitis B,Number,2020,19760.35450577913,25606.042853550545,13599.215611695141
Deaths,Commonwealth,Both,All ages,Acute hepatitis C,Number,2020,3820.9037365710597,6741.5761276309795,959.6146898213236
Deaths,Commonwealth,Both,All ages,Acute hepatitis E,Number,2020,2214.997370706821,4252.000350109031,1000.849181336491
Deaths,Commonwealth,Both,All ages,Asthma,Number,2021,259983.68440950953,375220.44048104907,192481.89021465898
Deaths,Health System Grouping Levels,Both,All ages,Diabetes mellitus,Number,2021,1654620.042516856,1757382.804345027,1535850.9624639987
Deaths,Western Sub-Saharan Africa,Both,All ages,COVID-19,Number,2019,0.0,0.0,0.0
Deaths,WHO region,Both,All ages,Rheumatoid arthritis,Number,2019,36049.586002679964,41778.09500484618,29964.537608706258
Deaths,Southern Sub-Saharan Africa,Both,All ages,Stroke,Number,2020,54544.716484969125,58232.38604986775,50482.67023051541
Deaths,Central Latin America,Both,All ages,Stroke,Number,2020,86235.5289946657,93931.68629860201,78844.36292840446
Deaths,High-income,Both,All ages,Diabetes mellitus type 1,Number,2020,6680.441673880406,6860.891939758962,6366.246641880489
Deaths,High-income,Both,All ages,Diabetes mellitus type 2,Number,2020,202830.23533207245,215910.2128879986,177766.84535044225
Deaths,Central Asia,Both,All ages,COVID-19,Number,2020,87300.0303885408,106717.48556790026,64322.18801731157
Deaths,Central Sub-Saharan Africa,Both,All ages,Stroke,Number,2019,54615.78246947612,69733.59544704389,42378.15199356595
Deaths,Central Sub-Saharan Africa,Both,All ages,Rheumatoid arthritis,Number,2019,18.54131899264569,200.41974756678718,4.9261322607646845
Deaths,Central Latin America,Both,All ages,Acute hepatitis,Number,2020,218.35338939415274,253.49804181915255,189.32868692799636
Deaths,Central Latin America,Both,All ages,Acute hepatitis A,Number,2020,98.18170105326291,114.74030195216577,83.8640502098722
Deaths,Central Latin America,Both,All ages,Acute hepatitis B,Number,2020,85.6877723853347,100.130566223388,73.32820692070544
Deaths,Central Latin America,Both,All ages,Acute hepatitis C,Number,2020,27.50778392054789,30.765133995214843,24.224405280320262
Deaths,Central Latin America,Both,All ages,Acute hepatitis E,Number,2020,6.976132035007484,9.17580078439104,4.9654144412335395
Deaths,Central Asia,Both,All ages,Diabetes mellitus type 1,Number,2019,931.3119821042309,1041.0814954007599,837.1500034274981
Deaths,Central Asia,Both,All ages,Diabetes mellitus type 2,Number,2019,12689.717263880897,13585.764919711837,11795.345361639815
Deaths,South Asia,Both,All ages,Diabetes mellitus type 2,Number,2019,394834.7749771604,430187.20331438485,360497.6228705482
Deaths,Central Latin America,Both,All ages,COVID-19,Number,2020,413552.50996756053,472864.22912786057,356001.05550036224
Deaths,G20,Both,All ages,Stroke,Number,2021,5273615.884054453,5779416.286584918,4687207.363745431
Deaths,Eastern Sub-Saharan Africa,Both,All ages,Diabetes mellitus type 1,Number,2018,3148.7586924668544,3853.228319867475,2478.0657427904544
Deaths,Eastern Sub-Saharan Africa,Both,All ages,Diabetes mellitus type 2,Number,2018,53373.740779607906,60930.76345097706,47208.42725089517
Deaths,Commonwealth,Both,All ages,Diabetes mellitus type 1,Number,2018,19765.445812266466,23380.328134831343,15555.056888100806
Deaths,Central Asia,Both,All ages,Diabetes mellitus type 1,Number,2020,914.0938851689889,1029.2887574959425,810.4696194303027
Deaths,Central Asia,Both,All ages,Diabetes mellitus type 2,Number,2020,12997.257603219557,14189.09700173708,11858.098889357403
Deaths,Southern Latin America,Both,All ages,Diabetes mellitus type 1,Number,2020,462.539864031502,486.48393165639686,438.7172727233299
Deaths,Southern Latin America,Both,All ages,Diabetes mellitus type 2,Number,2020,13423.037299269596,14182.404067102118,12455.611053560271
Deaths,Southeast Asia,Both,All ages,Tuberculosis,Number,2020,172288.5082041892,196736.01294759725,152613.00301844292
Deaths,G20,Both,All ages,Asthma,Number,2017,286115.0794752826,391425.758950166,223200.25370037093
Deaths,Commonwealth,Both,All ages,COVID-19,Number,2020,1768794.2491400463,1866721.1729766396,1675777.323925573
Deaths,WHO region,Both,All ages,Asthma,Number,2019,440297.56528256356,575534.8996626188,361566.71749216487
Deaths,Commonwealth,Both,All ages,COVID-19,Number,2018,0.0,0.0,0.0
Deaths,South Asia,Both,All ages,Asthma,Number,2018,238694.2509731147,360975.4205410035,168533.21274011003
Deaths,European Union,Both,All ages,Stroke,Number,2020,454340.78936260735,485027.42156197835,394200.6972615386
Deaths,Andean Latin America,Both,All ages,COVID-19,Number,2019,0.0,0.0,0.0
Deaths,WHO region,Both,All ages,COVID-19,Number,2021,7872889.2769329,8387593.330507767,7494966.922976751
Deaths,WHO region,Both,All ages,Diabetes mellitus type 1,Number,2018,47559.17038833574,52438.968964862914,42574.10429526824
Deaths,WHO region,Both,All ages,Diabetes mellitus type 2,Number,2018,1470838.0358472308,1542520.4418909492,1385682.0455521897
Deaths,Southern Sub-Saharan Africa,Both,All ages,Rheumatoid arthritis,Number,2020,374.75958759039344,463.89650608157433,318.0440364816263
Deaths,Western Sub-Saharan Africa,Both,All ages,Acute hepatitis,Number,2019,5734.62629690509,8054.224159625427,3770.566164254785
Deaths,Western Sub-Saharan Africa,Both,All ages,Acute hepatitis A,Number,2019,1049.2927874996635,1726.2129314025938,623.4758778764873
Deaths,Western Sub-Saharan Africa,Both,All ages,Acute hepatitis B,Number,2019,4184.71299181399,6230.5227557444805,2567.1319895744386
Deaths,Western Sub-Saharan Africa,Both,All ages,Acute hepatitis C,Number,2019,307.023623486578,620.6099559203801,131.50022647461557
Deaths,Western Sub-Saharan Africa,Both,All ages,Acute hepatitis E,Number,2019,193.5968941048517,406.38062639154526,78.21998011362999
Deaths,High-income,Both,All ages,Diabetes mellitus,Number,2019,208465.982923154,221413.3683841124,183760.60545003807
Deaths,Tropical Latin America,Both,All ages,Diabetes mellitus,Number,2019,66106.78739087799,68982.07357983224,60409.06628997637
Deaths,European Union,Both,All ages,Diabetes mellitus type 1,Number,2019,2532.685421399651,2626.815634611027,2377.0077101053466
Deaths,European Union,Both,All ages,Diabetes mellitus type 2,Number,2019,104691.7880123851,112066.90172910728,91100.76961186121
Deaths,European Union,Both,All ages,Diabetes mellitus,Number,2018,107317.10081573283,114554.06283517514,94139.03844279725
Deaths,Western Europe,Both,All ages,COVID-19,Number,2021,427571.7257044559,439300.9759574749,416616.89319443796
Deaths,Commonwealth,Both,All ages,Acute hepatitis A,Number,2019,23817.28902467032,38154.00930660284,16007.169378251485
Deaths,Commonwealth,Both,All ages,Acute hepatitis B,Number,2019,20593.8713482049,26400.263612122195,14035.459307604691
Deaths,Commonwealth,Both,All ages,Acute hepatitis C,Number,2019,3960.5903687848527,7194.82133880772,947.8402163100689
Deaths,Commonwealth,Both,All ages,Acute hepatitis E,Number,2019,2363.087669052713,4523.087850909802,1059.2986182703885
Deaths,Southeast Asia,Both,All ages,Diabetes mellitus,Number,2020,191792.34490144596,211263.4749606392,172824.2966324022
Deaths,Central Sub-Saharan Africa,Both,All ages,Measles,Number,2021,785.5430675103738,1363.9101277226052,265.95455732865884
Deaths,Central Sub-Saharan Africa,Both,All ages,Malaria,Number,2021,89907.15288088706,172013.86884519926,38970.71645632229
Deaths,Central Sub-Saharan Africa,Both,All ages,Diabetes mellitus,Number,2021,24237.169922872872,30120.69457202764,19262.820178028884
Deaths,Eastern Europe,Both,All ages,Acute hepatitis,Number,2020,81.74550980653885,93.42151349002556,67.08543986856697
Deaths,Eastern Europe,Both,All ages,Acute hepatitis A,Number,2020,8.415276375679385,10.262864385436869,6.951181665199721
Deaths,Eastern Europe,Both,All ages,Acute hepatitis B,Number,2020,64.04578554290768,73.23972845308953,52.03096107023567
Deaths,Eastern Europe,Both,All ages,Acute hepatitis C,Number,2020,6.252360543860662,7.762505591088763,5.013278589391026
Deaths,Eastern Europe,Both,All ages,Acute hepatitis E,Number,2020,3.032087344091078,3.655579920415461,2.2590845966069772
Deaths,Western Sub-Saharan Africa,Both,All ages,Rheumatoid arthritis,Number,2021,11.449050274859577,21.09800662389333,5.534687972847704
Deaths,WHO region,Both,All ages,Stroke,Number,2021,7229910.142279398,7784571.334469486,6546005.705015694
Deaths,European Union,Both,All ages,Acute hepatitis A,Number,2021,45.205095243663905,52.66210961000047,38.29552774942328
Deaths,European Union,Both,All ages,Acute hepatitis B,Number,2021,84.27281495552356,93.0495407381686,73.63362670915659
Deaths,European Union,Both,All ages,Acute hepatitis C,Number,2021,7.981222385840505,9.207242525498666,6.687390585152132
Deaths,European Union,Both,All ages,Acute hepatitis E,Number,2021,24.78249981028433,29.65291083072723,18.943091120246695
Deaths,Commonwealth,Both,All ages,Acute hepatitis A,Number,2021,19795.162634848017,33488.39060193522,12850.382610598066
Deaths,Commonwealth,Both,All ages,Acute hepatitis B,Number,2021,19303.223865669042,24917.622072452697,13212.609776445111
Deaths,Commonwealth,Both,All ages,Acute hepatitis C,Number,2021,3728.2792048806696,6564.5139629452815,956.1158596369901
Deaths,Commonwealth,Both,All ages,Acute hepatitis E,Number,2021,2158.1496460769704,4253.506733235772,968.924065234815
Deaths,Health System Grouping Levels,Both,All ages,Diabetes mellitus type 1,Number,2021,48449.981452820495,53886.81477259911,43570.19420186944
Deaths,Health System Grouping Levels,Both,All ages,Diabetes mellitus type 2,Number,2021,1606170.0610640326,1706121.0516716554,1491686.25522744
Deaths,WHO region,Both,All ages,Diabetes mellitus,Number,2020,1610162.1959174043,1706496.1206763084,1498485.350771885
Deaths,Southeast Asia,Both,All ages,Tuberculosis,Number,2019,174690.5869750104,199733.7256607272,155290.41902059744
Deaths,Tropical Latin America,Both,All ages,Rheumatoid arthritis,Number,2019,612.52292662753,649.5722897107349,560.1806157872352
Deaths,Central Europe,Both,All ages,Stroke,Number,2019,216387.35734043663,225804.72460894348,199177.7288260099
Deaths,Tropical Latin America,Both,All ages,Measles,Number,2020,15.15425112027031,17.41741547033042,13.036542398657923
Deaths,Tropical Latin America,Both,All ages,Malaria,Number,2020,173.50833118055706,535.5239176225447,5.812173084755811
Deaths,European Union,Both,All ages,Diabetes mellitus type 1,Number,2020,2467.900763638527,2570.778035947198,2312.4076748768703
Deaths,European Union,Both,All ages,Diabetes mellitus type 2,Number,2020,105858.26581009854,113423.21256279657,92011.94301409464
Deaths,European Union,Both,All ages,Diabetes mellitus type 1,Number,2018,2570.837180700435,2664.7969177385853,2423.3543022686317
Deaths,European Union,Both,All ages,Diabetes mellitus type 2,Number,2018,104746.26363503243,111916.02742271923,91704.96226716781
Deaths,High-income Asia Pacific,Both,All ages,Asthma,Number,2020,3888.6159780370963,4864.401516511682,3004.992590838513
Deaths,Eastern Europe,Both,All ages,Asthma,Number,2019,1570.8109037399422,1622.2099824783782,1493.4544502258789
Deaths,Central Asia,Both,All ages,Diabetes mellitus type 1,Number,2021,920.5587762084613,1051.749325302721,800.6602541549429
Deaths,Central Asia,Both,All ages,Diabetes mellitus type 2,Number,2021,13170.942197192913,14803.99621271668,11590.968279068618
Deaths,High-income,Both,All ages,Asthma,Number,2021,16304.781582646276,17818.291972506708,13900.646025502276
Deaths,G20,Both,All ages,Diabetes mellitus type 1,Number,2019,28440.3078092034,31480.88562925246,25846.802328141457
Deaths,G20,Both,All ages,Diabetes mellitus type 2,Number,2019,982764.5478431425,1037695.5303909901,914765.2007904148
Deaths,Central Latin America,Both,All ages,Measles,Number,2021,0.002844134913092175,0.004959925739008943,0.0013337783811807969
Deaths,Western Sub-Saharan Africa,Both,All ages,Acute hepatitis,Number,2021,5143.803960784169,7226.3623768929665,3308.992199927516
Deaths,Western Sub-Saharan Africa,Both,All ages,Acute hepatitis A,Number,2021,938.9021682648056,1491.803479496382,565.2462635215999
